136,2021,Fall,College of Fine Arts,ARC,48300,A,HUBER, MATTHEW,ARCH DSGN STDIO INT,Undergraduate,26,11,4.36,4.27
137,2021,Fall,College of Fine Arts,ARC,48300,1,CUPKOVA, DANA,ARCH DSGN STDIO INT,Undergraduate,41,19,4.32,4.21
138,2021,Fall,College of Fine Arts,ARC,48313,B,YANG, TOMMY,KALLA ELEC,Undergraduate,2,1,5.0,5.0
139,2021,Fall,College of Fine Arts,ARC,48315,1,LOFTNESS, VIVIAN,ENVIR I: CLIM & ENG,Undergraduate,50,18,3.94,3.83
140,2021,Fall,College of Fine Arts,ARC,48315,A,LOFTNESS, VIVIAN,ENVIR I: CLIM & ENG,Undergraduate,50,16,3.88,3.88
141,2021,Fall,College of Fine Arts,ARC,48356,A,COOPER, DOUGLAS,COLOR DRAWING,Undergraduate,10,6,4.5,4.67
142,2021,Fall,College of Fine Arts,ARC,48368,A,TORELLO, FRANCESCA,RD AN:TRV ARH ARC MD,Undergraduate,4,4,4.75,4.5
143,2021,Fall,College of Fine Arts,ARC,48400,D,FICCA, JEREMY,ASOS I,Undergraduate,7,1,4.0,3.0
144,2021,Fall,College of Fine Arts,ARC,48400,B,BATES, WILLIAM,ASOS I,Undergraduate,8,2,4.0,4.0
145,2021,Fall,College of Fine Arts,ARC,48400,C,DAMIANI, GERARD,ASOS I,Undergraduate,4,1,4.0,5.0
146,2021,Fall,College of Fine Arts,ARC,48400,1,ARSCOTT, MARY-LOU,ASOS I,Undergraduate,24,4,5.0,5.0
147,2021,Fall,College of Fine Arts,ARC,48400,A,TORELLO, FRANCESCA,ASOS I,Undergraduate,3,2,4.0,5.0
148,2021,Fall,College of Fine Arts,ARC,48400,A,ARSCOTT, MARY-LOU,ASOS I,Undergraduate,3,2,5.0,5.0
149,2021,Fall,College of Fine Arts,ARC,48432,A,BAIRD, NINA,ENV II,Undergraduate,24,13,2.69,2.62
150,2021,Fall,College of Fine Arts,ARC,48434,A,SHAW, DIANE,MESOAM & SP ARC,Undergraduate,13,8,4.38,4.38
151,2021,Fall,College of Fine Arts,ARC,48455,A,OPPENHEIM, IRVING,STRUCTURES ELECTIVE,Undergraduate,2,1,5.0,5.0
152,2021,Fall,College of Fine Arts,ARC,48500,E,GRUBER, STEFAN,ASOS III,Undergraduate,4,2,4.5,5.0
153,2021,Fall,College of Fine Arts,ARC,48500,B,BATES, WILLIAM,ASOS III,Undergraduate,2,1,4.0,4.0
154,2021,Fall,College of Fine Arts,ARC,48500,G,MONDOR, CHRISTINE,ASOS III,Undergraduate,8,5,3.8,3.2
155,2021,Fall,College of Fine Arts,ARC,48500,A,TORELLO, FRANCESCA,ASOS III,Undergraduate,6,4,4.75,5.0
156,2021,Fall,College of Fine Arts,ARC,48500,A,ARSCOTT, MARY-LOU,ASOS III,Undergraduate,6,4,4.75,5.0
157,2021,Fall,College of Fine Arts,ARC,48500,D,FICCA, JEREMY,ASOS III,Undergraduate,4,1,3.0,3.0
158,2021,Fall,College of Fine Arts,ARC,48500,C,DAMIANI, GERARD,ASOS III,Undergraduate,3,2,5.0,5.0
159,2021,Fall,College of Fine Arts,ARC,48500,F,HAYES, HAL,ASOS III,Undergraduate,7,7,4.57,4.29
160,2021,Fall,College of Fine Arts,ARC,48500,1,ARSCOTT, MARY-LOU,ASOS III,Undergraduate,34,11,4.55,4.55
161,2021,Fall,College of Fine Arts,ARC,48525,A,TORELLO, FRANCESCA,THESIS SEM UG,Undergraduate,8,4,4.75,4.5
162,2021,Fall,College of Fine Arts,ARC,48531,A,FICCA, JEREMY,FABRICATNG CUSTOMZTN,Undergraduate,11,3,4.33,4.33
163,2021,Fall,College of Fine Arts,ARC,48541,A2,LEE, STEPHEN,THE CUT,Undergraduate,10,3,4.67,4.67
164,2021,Fall,College of Fine Arts,ARC,48541,A1,LEE, STEPHEN,THE CUT,Undergraduate,3,1,5.0,5.0
165,2021,Fall,College of Fine Arts,ARC,48568,A,KURLAND, KRISTEN,ADV CAD BIM 3D VISLZ,Undergraduate,15,6,4.0,3.83
166,2021,Fall,College of Fine Arts,ARC,48620,A,REHMAN, NIDA,SITUATING RESEARCH,Graduate,56,38,3.45,3.21
167,2021,Fall,College of Fine Arts,ARC,48630,A,ERDOLU, EMEK,MARCH PRAXIS 1,Graduate,23,13,4.08,3.62
168,2021,Fall,College of Fine Arts,ARC,48630,A,ANKLESARIA, SAROSH,MARCH PRAXIS 1,Graduate,23,13,3.31,3.46
169,2021,Fall,College of Fine Arts,ARC,48630,A,KLINE, JONATHAN,MARCH PRAXIS 1,Graduate,23,13,4.54,3.38
170,2021,Fall,College of Fine Arts,ARC,48634,A,GUTSCHOW, KAI,ARC THEORY M.ARCH,Graduate,23,14,4.71,4.86
171,2021,Fall,College of Fine Arts,ARC,48635,1,LOFTNESS, VIVIAN,ENVIRO I M.ARCH,Graduate,24,12,4.17,3.67
172,2021,Fall,College of Fine Arts,ARC,48635,A,LOFTNESS, VIVIAN,ENVIRO I M.ARCH,Graduate,24,11,4.27,3.73
